date,trans_1_1_mean,trans_1_2_mean,trans_1_3_mean,trans_2_1_mean,trans_2_2_mean,trans_2_3_mean,trans_3_1_mean,trans_3_2_mean,trans_3_3_mean
1992-11-01,0.9684959873599926,0.054195668120000054,0.014350877640002093,0.024007002839999795,0.907043166720009,0.04318326123999939,0.007496998760000821,0.038761161000000696,0.9424658594400088
1992-12-01,0.9684241755599835,0.053308417400000786,0.014320192320002421,0.024058344880000488,0.9084489441600094,0.043125126160000006,0.007517483080000828,0.03824265052000079,0.9425546961200075
1993-01-01,0.9684759130400069,0.05307337444000034,0.01428101596000207,0.02399249620000045,0.9088631857999856,0.043166753040001206,0.007531586560000807,0.03806342932000077,0.9425522264400049
1993-02-01,0.9684327075999943,0.05235952032000171,0.014313811840002221,0.024065070880000275,0.9100684121599903,0.04296514436000015,0.007502222840000976,0.03757207720000081,0.9427210361200065
1993-03-01,0.9685893121600007,0.051747719720000876,0.014267086640002138,0.023861983440000154,0.9111379536399906,0.04303721460000052,0.007548699480000924,0.03711432792000032,0.9426956917600106
1993-04-01,0.9684571607600256,0.05112154708000054,0.014272822320002336,0.02401070335999947,0.9122703220400181,0.042925555840000185,0.007532160680001141,0.03660812864000007,0.9428016101200051
1993-05-01,0.9685319166800272,0.050528472719999974,0.014220023120002244,0.023959816919999447,0.9132917926000117,0.042893136000001233,0.0075082582400008546,0.03617972264000052,0.9428868405599972
1993-06-01,0.9685112859599889,0.04992275271999968,0.014243166960001911,0.023952921000000117,0.9142262994399831,0.04275402931999943,0.007535788680000958,0.035850936320000325,0.9430028074800012
1993-07-01,0.9685063432399862,0.049086028760000275,0.014180474000002065,0.02395678120000009,0.9156704505999876,0.04274222080000114,0.007536881560001163,0.035243513120000215,0.9430773076399752
1993-08-01,0.9684351418799779,0.04832939144000014,0.014160175320001857,0.024016341800000448,0.9169161031199887,0.0426500192800006,0.007548520520000972,0.034754518720000425,0.9431897971600014
1993-09-01,0.9685481174399839,0.04769452124000005,0.01413211228000236,0.02391686104000039,0.9179103488800103,0.042573767960000425,0.007535019760000885,0.03439512236000033,0.9432941344399826
1993-10-01,0.9686538333999942,0.04711457195999948,0.014140157520002056,0.023815651160000118,0.9189538473199799,0.042614406519999606,0.007530509760001017,0.03393157356000001,0.9432454234000194
1993-11-01,0.9687322396800009,0.04661223072000091,0.014128013880002236,0.02374732059999961,0.9197752661199919,0.042613784720001165,0.00752043688000106,0.033612497000000366,0.9432582051199967
1993-12-01,0.9687779483200152,0.04611746424000062,0.01407345504000195,0.02368905792000044,0.9205884815600138,0.04250999740000059,0.007533002640001031,0.03329405856000038,0.9434165536799866
1994-01-01,0.9689835964000062,0.04564173739999959,0.014073422760002275,0.023568559239999218,0.9213320603599908,0.04244787055999955,0.00744783728000112,0.033026193760000974,0.9434786975600117
1994-02-01,0.9691006422000042,0.04517183691999955,0.014080678040002036,0.0234209926400005,0.922071740480007,0.042327886919999544,0.007478363560001006,0.03275643223999991,0.943591442679998
1994-03-01,0.9693001410800074,0.044982847800000274,0.014115979120002061,0.023267806880000037,0.9223764455600008,0.0423532693200006,0.007432050680000913,0.032640702400000304,0.9435307454400225
1994-04-01,0.9694919149199871,0.04464272788000085,0.014072259160002383,0.023114560560000153,0.9229518882399904,0.04229300840000046,0.007393517040000952,0.03240538872000026,0.9436347096000065
1994-05-01,0.9696477658800163,0.04440038883999999,0.014017743640002123,0.023017050520000595,0.9233351258400055,0.04231318812000074,0.007335175840001058,0.032264463439999926,0.9436690546399867
1994-06-01,0.9697956810799953,0.0439794475200016,0.014047628280002012,0.022882695040000164,0.9238903396799973,0.04230248308000035,0.007321625440000903,0.03213020896000068,0.9436498832799876
1994-07-01,0.9699935002000168,0.04397313635999961,0.01406191132000204,0.022695445000000113,0.9239268993599986,0.042305987320000085,0.007311071200000907,0.032099949880000665,0.9436320979599984
1994-08-01,0.9701509224799705,0.043809241039999225,0.014084862800002356,0.022631404880000424,0.9242251041200107,0.04233455280000036,0.007217676440001018,0.03196566859999989,0.9435805977200078
1994-09-01,0.9704175202399976,0.04367606299999998,0.014034049960001963,0.02237685083999981,0.9244547945200314,0.04228084880000058,0.007205631680000987,0.03186914204000004,0.9436851000400021
1994-10-01,0.9705260268800112,0.04361687884000025,0.013990789080002189,0.022301475640000373,0.9245465179599998,0.04228555696000008,0.007172494600001021,0.031836609120000435,0.9437236480800003
1994-11-01,0.9707972412800095,0.04345634292000064,0.0140420584400016,0.022094936320000206,0.9247653236800106,0.04220871659999946,0.007107808000001088,0.031778322399999975,0.9437492293200083
1994-12-01,0.9709468058399979,0.04340053068000172,0.014029214240002365,0.021962853360000666,0.9249337833600094,0.04227757227999982,0.007090331680001068,0.03166568460000083,0.9436932142000048
1995-01-01,0.9711545157600001,0.0431626515600006,0.014042699760002206,0.02182970276000033,0.9251645258399919,0.04223441608000014,0.007015783040000931,0.03167281731999996,0.943722894199985
1995-02-01,0.9713085132399709,0.04314095335999981,0.014052586600001946,0.02172270880000039,0.9252165774800263,0.042263515520001425,0.00696876156000113,0.03164246664000028,0.9436838831999855
1995-03-01,0.971535174160007,0.04310122563999986,0.014033256360001658,0.021519144719999935,0.9252970812399883,0.042250265400000535,0.006945690840000879,0.031601672960000105,0.943716472600005
1995-04-01,0.9717005674799981,0.042967841120000703,0.014004180560002397,0.021386201160000128,0.9254953188799916,0.04222450308000044,0.006913236920001273,0.031536836080001074,0.9437713069999949
1995-05-01,0.9718338419999886,0.04286306051999924,0.013997370360002715,0.021285222799999656,0.9256254285199987,0.042250463280000775,0.006880939440000973,0.03151150276000056,0.9437521623600166
1995-06-01,0.9720778611999823,0.04287828343999907,0.014040161720002326,0.021105504080000243,0.9256738912400001,0.04211460103999973,0.006816628400000983,0.03144782879999983,0.9438452167600113
1995-07-01,0.9722276695599791,0.04283909664000028,0.014033195480002102,0.020988923200000002,0.9258103310000037,0.04216803496000011,0.006783418680001032,0.03135055411999993,0.9437987581999887
1995-08-01,0.9723586472400001,0.04262980280000003,0.013972445160002251,0.020869293480000006,0.9259473061600234,0.04211315511999965,0.006772071240000986,0.03142287299999993,0.9439143988400012
1995-09-01,0.9725305539199999,0.04272011631999979,0.013974869120002337,0.020763962319999905,0.9259323326400001,0.042105228480000284,0.0067054640800010504,0.031347548760000225,0.9439199249599761
1995-10-01,0.9727304364399838,0.04254866876000076,0.014039219040002032,0.02059674723999985,0.9261257106000027,0.0421324183600006,0.0066727904400008435,0.03132563939999938,0.9438283681599828
1995-11-01,0.9728425699200105,0.042513918320001336,0.01401433224000232,0.020519528760000023,0.9261687970399864,0.04215581592000044,0.006637896040001089,0.03131729275999994,0.943829849600006
1995-12-01,0.9730209414800367,0.042475996440000774,0.013972589600002467,0.020377762960000153,0.9263082198399714,0.04220758624000021,0.0066012808400010715,0.031215793520000337,0.943819820559989
